Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_340,340,2,0,0,0,0,0,0.100,4.200,4.300,0.089,340,0.591,22.396,0,0.890,0.890,0.890,0.890,NaN,2358.514,2990.979,1726.049,2990.979,632.465
Track_341,341,3,0,0,0,0,0,0.200,4.200,4.400,0.199,341,5.127,15.850,0,1.510,1.794,1.226,1.794,0.402,1764.193,1891.455,1695.826,1705.300,90.070
Track_342,342,5,0,0,0,0,0,0.400,4.200,4.600,0.176,342,2.996,12.286,0,0.808,1.504,0.122,1.389,0.739,1812.004,2077.061,1712.732,1751.568,135.164
Track_343,343,2,0,0,0,0,0,0.100,4.500,4.600,0.128,343,49.865,46.359,0,1.276,1.276,1.276,1.276,NaN,1969.692,2159.421,1779.962,2159.421,189.730
Track_344,344,5,0,0,0,0,0,0.400,4.500,4.900,0.053,344,22.185,47.670,0,0.624,1.258,0.158,0.901,0.546,2159.416,2921.920,1821.658,1973.280,402.882
Track_345,345,2,0,0,0,0,0,0.100,4.500,4.600,0.028,345,39.265,41.925,0,0.276,0.276,0.276,0.276,NaN,2171.041,2535.486,1806.596,2535.486,364.445
Track_346,346,3,0,0,0,0,0,0.200,4.400,4.600,0.059,346,29.363,40.917,0,0.732,1.019,0.445,1.019,0.406,2256.688,2540.935,2076.707,2152.421,203.356
Track_347,347,5,0,0,0,0,0,0.400,4.400,4.800,0.097,347,8.479,45.542,0,0.540,1.136,0.220,0.423,0.407,2090.348,2574.649,1644.821,1985.749,376.516
Track_348,348,9,0,0,0,0,0,0.800,4.400,5.200,0.267,348,1.859,38.031,0,1.099,1.744,0.113,1.347,0.567,1866.135,2727.042,1542.448,1817.958,345.569
Track_349,349,6,0,0,0,0,0,0.500,4.300,4.800,0.094,349,28.450,33.404,0,2.233,3.265,0.726,2.568,0.983,1843.742,2321.873,1551.990,1904.806,268.257
Track_350,350,13,0,0,0,0,0,1.200,4.300,5.500,0.136,350,42.540,31.038,0,1.259,3.113,0.218,1.106,0.863,1968.586,3128.400,1580.392,1944.481,411.436
Track_351,351,4,0,0,0,0,0,0.300,4.400,4.700,0.116,351,9.778,17.741,0,0.672,1.046,0.381,0.590,0.340,2288.925,3237.297,1889.894,2051.465,550.521
Track_352,352,9,0,0,0,0,0,0.800,4.400,5.200,0.148,352,28.994,12.481,0,0.833,1.719,0.089,0.941,0.535,2308.092,3202.078,1553.076,2602.483,575.147
Track_353,353,7,0,0,0,0,0,0.600,4.300,4.900,0.069,353,29.928,8.278,0,0.844,1.375,0.222,1.063,0.478,2099.563,2666.040,1574.678,1980.271,388.718
Track_354,354,9,0,0,0,0,0,0.800,4.500,5.300,0.136,354,46.163,5.177,0,0.878,1.794,0.115,0.787,0.581,2016.987,2754.448,1595.005,1846.531,375.323
Track_355,355,7,0,0,0,0,0,0.600,4.300,4.900,0.067,355,23.378,1.049,0,0.774,1.465,0.592,0.632,0.345,2472.093,3720.751,1623.899,2291.738,653.914
Track_356,356,11,0,0,0,0,0,1.000,4.500,5.500,0.159,356,26.490,7.402,0,1.020,1.703,0.447,1.044,0.457,2199.319,2988.682,1840.395,2079.911,349.617
Track_357,357,2,0,0,0,0,0,0.100,4.300,4.400,0.136,357,33.955,39.017,0,1.358,1.358,1.358,1.358,NaN,1870.289,1970.667,1769.912,1970.667,100.378
Track_358,358,2,0,0,0,0,0,0.100,4.300,4.400,0.097,358,44.815,14.466,0,0.975,0.975,0.975,0.975,NaN,2217.060,2932.014,1502.105,2932.014,714.955
Track_359,359,3,0,0,0,0,0,0.200,4.300,4.500,0.142,359,25.769,20.961,0,0.899,0.907,0.891,0.907,0.011,2105.678,2429.251,1910.437,1977.347,230.425
Track_360,360,2,0,0,0,0,0,0.100,4.400,4.500,0.100,360,0.950,51.100,0,1.000,1.000,1.000,1.000,NaN,1757.717,1949.312,1566.122,1949.312,191.595
Track_361,361,10,0,0,0,0,0,0.900,4.700,5.600,0.086,361,2.209,23.340,0,0.883,1.822,0.184,0.797,0.481,2023.201,2731.173,1595.486,1958.044,327.597
Track_362,362,2,0,0,0,0,0,0.100,4.800,4.900,0.034,362,5.103,15.836,0,0.342,0.342,0.342,0.342,NaN,1999.766,2282.028,1717.504,2282.028,282.262
Track_363,363,6,0,0,0,0,0,0.500,4.700,5.200,0.199,363,0.619,22.363,0,1.519,1.786,1.029,1.598,0.302,2232.902,2662.637,1537.773,2353.964,375.974
Track_364,364,7,0,0,0,0,0,0.600,4.800,5.400,0.109,364,22.803,17.420,0,0.913,1.482,0.276,1.290,0.563,2070.000,2500.353,1650.098,2071.766,284.407
Track_365,365,2,0,0,0,0,0,0.100,4.800,4.900,0.041,365,49.762,15.104,0,0.407,0.407,0.407,0.407,NaN,1891.575,2084.563,1698.586,2084.563,192.989
Track_366,366,2,0,0,0,0,0,0.100,4.800,4.900,0.109,366,43.868,12.970,0,1.092,1.092,1.092,1.092,NaN,1617.820,1688.506,1547.133,1688.506,70.686
Track_367,367,7,0,0,0,0,0,0.600,4.600,5.200,0.097,367,17.839,8.321,0,1.204,1.586,0.845,1.283,0.247,2127.893,3092.804,1583.608,2168.823,486.483
Track_368,368,3,0,0,0,0,0,0.200,4.700,4.900,0.100,368,0.900,51.100,0,1.500,2.000,1.000,2.000,0.707,1694.695,1886.535,1551.250,1646.299,141.092
Track_369,369,3,0,0,0,0,0,0.200,4.800,5.000,0.088,369,15.574,49.305,0,0.896,1.207,0.584,1.207,0.441,1765.505,1851.075,1705.708,1739.733,62.081
Track_370,370,2,0,0,0,0,0,0.100,4.800,4.900,0.107,370,29.319,40.989,0,1.072,1.072,1.072,1.072,NaN,1966.244,1995.388,1937.100,1995.388,29.144
Track_371,371,9,0,0,0,0,0,0.800,4.700,5.500,0.097,371,8.802,42.732,0,0.887,1.738,0.149,1.125,0.569,1900.863,2304.072,1532.702,1944.400,270.961
Track_372,372,3,0,0,0,0,0,0.200,4.800,5.000,0.054,372,17.271,30.543,0,1.046,1.109,0.983,1.109,0.089,2020.755,2266.283,1788.665,2007.316,195.218
Track_373,373,3,0,0,0,0,0,0.200,4.800,5.000,0.230,373,47.543,30.787,0,1.149,1.801,0.497,1.801,0.922,1757.918,1937.350,1601.198,1735.207,138.170
Track_374,374,3,0,0,0,0,0,0.200,4.700,4.900,0.110,374,31.161,30.830,0,1.326,1.551,1.102,1.551,0.318,1935.034,2133.310,1778.650,1893.142,147.788
Track_375,375,4,0,0,0,0,0,0.300,4.800,5.100,0.085,375,9.664,26.547,0,0.836,1.179,0.350,0.979,0.433,2194.554,2789.821,1791.419,2397.742,422.618
Track_376,376,2,0,0,0,0,0,0.100,4.700,4.800,0.088,376,41.760,46.282,0,0.878,0.878,0.878,0.878,NaN,1703.282,1881.168,1525.396,1881.168,177.886
Track_377,377,2,0,0,0,0,0,0.100,5.000,5.100,0.021,377,39.305,41.962,0,0.208,0.208,0.208,0.208,NaN,1698.294,1868.045,1528.543,1868.045,169.751
Track_378,378,2,0,0,0,0,0,0.100,5.000,5.100,0.094,378,13.829,40.877,0,0.935,0.935,0.935,0.935,NaN,1650.486,1696.388,1604.584,1696.388,45.902
Track_379,379,6,0,0,0,0,0,0.500,4.900,5.400,0.300,379,7.330,33.987,0,1.233,2.453,0.444,1.061,0.739,2180.927,2596.479,1657.474,2315.070,316.895
Track_380,380,4,0,0,0,0,0,0.300,4.900,5.200,0.083,380,35.291,32.339,0,0.958,1.033,0.896,0.944,0.069,1711.137,1836.627,1559.582,1807.302,114.976
Track_381,381,10,0,0,0,0,0,0.900,5.000,5.900,0.037,381,28.679,24.210,0,1.121,1.780,0.267,1.305,0.480,1981.412,2739.365,1514.786,2014.708,376.984
Track_382,382,6,0,0,0,0,0,0.500,4.900,5.400,0.020,382,44.790,14.530,0,1.069,1.677,0.630,1.025,0.379,2081.703,2545.893,1537.953,2227.797,383.883
Track_383,383,6,0,0,0,0,0,0.500,5.000,5.500,0.131,383,3.019,12.270,0,0.896,1.251,0.464,0.893,0.288,2135.068,3027.329,1636.520,2125.242,462.457
Track_384,384,8,0,0,0,0,0,0.700,5.000,5.700,0.133,384,27.706,11.891,0,0.705,1.247,0.386,0.735,0.284,2529.460,2873.109,1851.173,2632.796,286.620
Track_385,385,2,0,0,0,0,0,0.100,4.600,4.700,0.119,385,44.834,14.424,0,1.190,1.190,1.190,1.190,NaN,2158.667,2192.663,2124.671,2192.663,33.996
Track_386,386,2,0,0,0,0,0,0.100,4.600,4.700,0.207,386,1.093,22.133,0,2.067,2.067,2.067,2.067,NaN,2221.479,2483.659,1959.300,2483.659,262.180
Track_387,387,3,0,0,0,0,0,0.200,5.100,5.300,0.197,387,29.359,40.889,0,0.984,1.116,0.853,1.116,0.186,1925.904,2339.710,1589.868,1848.133,311.022
